"month","year","state","permit","permit_recheck","handgun","long_gun","other","multiple","admin","prepawn_handgun","prepawn_long_gun","prepawn_other","redemption_handgun","redemption_long_gun","redemption_other","returned_handgun","returned_long_gun","returned_other","rentals_handgun","rentals_long_gun","private_sale_handgun","private_sale_long_gun","private_sale_other","return_to_seller_handgun","return_to_seller_long_gun","return_to_seller_other","totals","state_pop","state_race_white","tot_per_cap","perm_per_cap","hg_per_cap","lg_per_cap","others","others_per_cap","summer_months","UR","CI","ss_casualties","ss","licenses_per_cap","restr_laws","year.1","shootings_killed","shootings_injured","shootings_casualties","shootings_events","casualties_per_cap","events_per_cap","many_shooting_cas","many_shooting_events"
"05","2017","Alabama",18538,313,7198,4559,254,309,0,5,15,0,1172,938,4,0,0,0,0,0,12,11,1,0,1,1,33331,4874747,0.7032,68.3748305296665,38.0286402555866,14.7658945171924,9.35228023115866,3036,0.622801552572882,0,4.6,0.00646191883662528,0,1,114.924733529761,14,"2017",44,79,123,127,0.0252320787109567,0.0260526341161911,1,1
"05","2017","Alaska",247,0,2851,2459,216,170,0,6,1,0,205,161,2,24,23,0,0,0,39,34,2,1,0,1,6442,739795,0.6758,87.0781770625646,3.33876276536067,38.537703012321,33.2389378138538,885,1.19627734710291,0,7.1,0.001018565762398,0,0,366.437999716138,10,"2017",8,5,13,28,0.0175724356071614,0.0378483228461939,1,1
"05","2017","Arizona",6628,136,12002,6555,951,621,0,6,4,1,1119,551,4,98,7,0,0,0,32,13,4,1,1,0,28734,7016270,0.6378,40.953384063042,9.44661479675098,17.1059551585101,9.34257091018447,3549,0.505824319759644,0,4.9,0.00544921402893017,0,0,56.8510048786606,14,"2017",35,28,63,58,0.00897912993656173,0.00826650057651715,0,0
"05","2017","Arkansas",4137,666,5181,3981,217,275,52,8,5,0,965,1228,3,0,0,0,0,0,11,17,1,0,2,0,16749,3004279,0.7855,55.7504812302719,13.7703588781202,17.2454023078416,13.2510995150584,3450,1.14836205292518,0,3.6,0.00139739449807585,0,0,126.641700055155,11,"2017",31,38,69,76,0.0229672410585036,0.0252972510209604,1,1
"05","2017","California",58722,0,42442,24495,2760,0,0,0,0,0,433,445,10,0,0,0,0,0,0,0,0,0,0,0,129307,39536653,0.4656,32.7056010532809,14.852547078277,10.7348490020134,6.19551685369017,3648,0.0922688119300336,0,4.9,0.00491554846125553,0,0,22.9248287658543,27,"2017",130,139,269,384,0.00680381316041092,0.00971250651895091,0,0
"05","2017","Colorado",5408,0,17085,11165,1102,988,0,0,0,0,0,0,0,211,49,0,0,0,0,0,0,0,0,0,36008,5607154,0.7443,64.2179615541146,9.64482159755199,30.4700031424141,19.9120623403602,2350,0.419107447378831,0,2.6,0.00270392233240013,0,0,78.8399961905808,18,"2017",22,31,53,84,0.00945221051535235,0.0149808619488603,0,0
"05","2017","Connecticut",8101,0,5951,1862,222,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16149,3588184,0.7745,45.0060532012851,22.576880115401,16.584991182169,5.1892545086874,235,0.065492739502768,0,4.7,0.00435329276866181,0,0,33.4104939991929,26,"2017",10,24,34,74,0.00947554528976217,0.0206232456306588,0,1
"05","2017","Delaware",863,0,1752,1087,69,72,1,2,1,0,47,33,3,0,0,0,0,0,58,22,1,0,0,1,4012,961939,0.7253,41.7074263544778,8.97146284743627,18.2132131039494,11.3000928333293,310,0.322265756976274,0,4.6,0.0015313938674284,0,0,47.1932211917803,19,"2017",6,28,34,41,0.0353452765715913,0.0426222452775072,1,1
"05","2017","Florida",19014,0,49700,18476,3001,1907,4,9,2,0,2882,1129,10,356,52,0,0,0,10,3,0,1,0,0,96556,20984400,0.6542,46.0132288747832,9.06101675530394,23.6842606888927,8.80463582470788,9366,0.446331560587865,0,4.2,0.00419036829862662,0,0,16.1488057795315,17,"2017",77,176,253,393,0.0120565753607442,0.0187281980900097,0,0
"05","2017","Georgia",14860,0,12163,6211,406,442,0,25,12,0,1633,1119,6,1,0,0,0,0,14,11,0,0,2,0,36905,10429379,0.6266,35.3856159604517,14.2482117104,11.6622475796498,5.9552922566147,3671,0.351986441378724,0,4.8,0.00347102049287962,0,0,152.299863683159,17,"2017",52,118,170,205,0.0163001076094751,0.0196560121173082,1,0
"05","2017","Hawaii",1114,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1117,1427538,0.228,7.82466035930392,7.80364515690651,0,0,3,0.00210152023974143,0,2.4,0.00432222377192737,0,0,7.07862067419571,19,"2017",1,1,2,4,0.00140101349316095,0.00280202698632191,0,0
"05","2017","Idaho",4933,5,3267,3699,194,181,3,4,2,0,304,406,1,23,10,0,0,0,15,15,2,0,1,0,13065,1716943,0.8798,76.0945471107661,28.7312974280451,19.0280050065727,21.5441048421526,1166,0.679113983399565,0,3.2,0.00397181317277351,0,0,510.256892628352,12,"2017",5,0,5,10,0.0029121525874767,0.00582430517495339,0,0
"05","2017","Illinois",14857,74619,22244,9252,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121746,12802023,0.6783,95.0990323951144,11.605197084867,17.3753788756668,7.2269827979531,75393,5.88914736366276,0,4.9,0.00152853290630262,0,0,110.90629973091,16,"2017",96,356,452,489,0.0353069198516516,0.0381970880695965,1,1
"05","2017","Indiana",24235,0,18110,9483,1060,618,249,1,3,0,50,407,11,18,0,0,0,0,65,26,5,3,1,2,54347,6666818,0.8586,81.5186495266558,36.3516748169817,27.1643833684975,14.2241771111796,2519,0.377841422999698,0,3.5,0.00144025102203837,0,0,56.0561275259052,16,"2017",36,55,91,138,0.0136496901520335,0.0206995301206663,0,1
"05","2017","Iowa",6872,1268,196,1759,53,3,0,0,0,0,1,45,0,26,7,0,0,0,0,2,0,0,0,0,10232,3145711,0.9271,32.5268277982307,21.8456177315717,0.623070587221776,5.59174062715869,1405,0.446639885227855,0,3.2,0.00354741946898596,0,0,239.195208968656,14,"2017",5,24,29,56,0.00921890154562832,0.017802016777765,0,0
"05","2017","Kansas",1933,3,5022,3818,369,295,0,5,3,0,540,301,6,20,3,0,0,0,9,8,1,0,1,0,12337,2913123,0.8312,42.34973943771,6.63549050280404,17.2392308872643,13.1062093842244,1564,0.536880866341723,0,3.6,0.00148306857536795,0,0,122.08341357368,15,"2017",13,23,36,43,0.0123578716037737,0.0147607910822852,0,0
"05","2017","Kentucky",374078,0,8690,5378,223,433,0,5,8,0,1595,1292,2,4,2,0,0,0,17,9,1,1,2,0,391740,4454189,0.8932,879.486703415594,839.834142646394,19.5097244414191,12.07402739309,3594,0.806880893469047,0,5.1,0.00266449081098497,0,0,109.392080129514,13,"2017",25,40,65,84,0.0145930044728681,0.018858651934168,0,0
"05","2017","Louisiana",1574,0,10362,6302,731,544,0,2,1,0,1002,745,3,0,0,0,0,0,30,10,1,0,3,1,21311,4684333,0.6253,45.4942037639083,3.36013686473613,22.1205452302388,13.4533561128126,3073,0.65601655561208,0,5.3,0.000644715656686223,1,1,114.522601189967,12,"2017",49,105,154,174,0.032875544928168,0.0371450962175405,1,1
"05","2017","Maine",751,0,3236,2540,224,184,1,0,0,0,102,136,1,8,4,0,0,0,7,5,0,0,1,0,7200,1335907,0.9653,53.8959673091016,5.6216488123799,24.2232430850351,19.0132995784886,673,0.503777583319797,0,3.4,-0.00157252256696161,0,0,163.40957866079,10,"2017",2,7,9,20,0.0067369959136377,0.014971102030306,0,0
"05","2017","Maryland",2378,0,4539,4244,212,30,0,0,0,0,48,133,4,41,19,0,0,0,0,10,1,0,1,0,11660,6052177,0.6206,19.2657947710386,3.92916466256687,7.49978065743946,7.01235274513617,499,0.0824496705896077,0,4.1,0.00533159610988321,0,0,43.8184474776597,23,"2017",47,41,88,119,0.0145402224687084,0.0196623462929125,0,0
"05","2017","Massachusetts",8372,1,5100,2526,359,164,0,1,0,0,8,2,0,3,0,0,0,0,56,45,11,1,2,0,16651,6859819,0.8186,24.2732351976051,12.2044036438862,7.43459849305062,3.68231290067566,653,0.095192015999256,0,3.8,0.00568183346743023,0,0,36.2718025067425,18,"2017",9,38,47,142,0.00685149272888979,0.0207002546277096,0,1
"05","2017","Michigan",20040,18,10483,7055,402,191,1,3,2,1,9,219,0,76,13,0,0,0,21,9,2,2,1,0,38548,9962311,0.7854,38.6938331879019,20.1158144932436,10.5226588489358,7.08169018212742,970,0.0973669663595124,0,4.4,0.000779794693589686,0,0,192.73971671834,18,"2017",36,90,126,145,0.0126476677951532,0.0145548557960096,0,0
"05","2017","Minnesota",38515,0,7916,7597,631,327,0,0,0,0,197,333,4,10,14,0,0,0,11,14,0,0,1,0,55570,5576606,0.8823,99.6484241490254,69.065306030227,14.1950139565176,13.6229814335099,1542,0.276512272877087,0,3.5,0.00221890752504539,0,0,269.144529844855,17,"2017",12,28,40,128,0.0071728216051125,0.02295302913636,0,1
"05","2017","Mississippi",1743,0,7002,3938,277,326,0,30,20,0,1363,956,2,0,0,0,0,0,8,12,2,0,0,1,15680,2984100,0.6077,52.5451559934319,5.84095707248417,23.4643611139037,13.1966086927382,2997,1.00432291143058,0,5.3,0.000522648095521383,0,0,50.8903857109346,12,"2017",30,40,70,71,0.0234576589256392,0.0237927683388626,1,1
"05","2017","Missouri",685,0,18290,11468,1067,857,0,9,4,0,1338,917,4,174,41,2,0,0,72,27,8,1,0,1,34965,6113532,0.8378,57.1927978785422,1.12046522370374,29.9172393307175,18.7583871320212,4522,0.739670619209975,0,3.7,0.00342671456705546,0,0,322.04411459693,17,"2017",50,103,153,180,0.025026449522142,0.0294428817907553,1,1
"05","2017","Montana",1460,0,2660,3762,170,199,8,2,2,0,406,663,0,43,16,1,0,0,6,11,1,2,4,2,9418,1050493,0.8951,89.6531438096208,13.8982363518843,25.3214443123372,35.8117569560197,1536,1.46217061893797,0,4,0.00115684106338598,0,0,852.913822367212,10,"2017",7,2,9,24,0.00856740597033964,0.0228464159209057,0,1
"05","2017","Nebraska",3517,37,109,1256,23,5,0,0,2,0,2,58,0,9,4,0,0,0,0,3,0,0,0,0,5025,1920076,0.8739,26.1708390709534,18.3169832860783,0.567685862434612,6.54140773594379,143,0.0744762186496784,0,2.9,0.00128897141829221,0,0,202.559169532873,18,"2017",4,10,14,46,0.00729137804961887,0.0239573850201763,0,1
"05","2017","Nevada",2017,0,4630,2288,242,234,0,0,1,0,252,139,0,0,0,0,0,0,0,0,0,0,0,0,9803,2998039,0.6514,32.6980402856667,6.72773102684788,15.4434281875586,7.63165522529894,868,0.289522584596131,0,5.1,0.0032332591677342,0,0,16.7099227194843,12,"2017",22,21,43,51,0.0143427086839097,0.0170111196018464,0,0
"05","2017","New Hampshire",1503,0,4614,2472,158,5,24,0,0,0,0,19,2,63,1,3,0,0,0,4,0,0,0,0,8868,1342795,0.9509,66.0413540413838,11.193071168719,34.361164585808,18.409362560927,279,0.207775572592987,0,2.7,0.00220555890025143,0,0,127.823681202268,16,"2017",0,4,4,17,0.00297886125581343,0.0126601603372071,0,0
"05","2017","New Jersey",0,0,5569,2931,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8694,9005644,0.6601,9.653945903258,0,6.18389978551229,3.25462565475606,194,0.0215420462989654,0,4.5,0.00195969900403092,0,0,32.7540151487223,17,"2017",24,57,81,100,0.00899435953719689,0.0111041475767863,0,0
"05","2017","New Mexico",1183,0,5204,3381,394,263,0,4,3,0,364,429,0,48,0,0,0,0,7,10,0,0,1,0,11291,2088070,0.4471,54.0738576771852,5.66551887628288,24.9225361218733,16.1919859008558,1523,0.729381677817315,0,6.2,0.0041329488828179,0,0,96.501554066674,12,"2017",13,18,31,51,0.0148462455760583,0.0244244685283539,0,1
"05","2017","New York",3224,1622,11633,12857,957,183,0,0,3,1,22,13,0,14,36,0,2,1,443,247,22,7,7,0,31294,19849399,0.6198,15.7657166345439,1.62423053715631,5.86063084328145,6.47727419857901,3580,0.180358105552717,0,4.7,0.0016931937672009,0,0,56.927768946556,21,"2017",32,97,129,179,0.00649893732298897,0.00901790527763586,0,0
"05","2017","North Carolina",24726,0,1363,9129,673,206,0,6,13,0,1629,1618,5,0,0,0,3,0,6,34,1,0,0,1,39413,10273419,0.7018,38.3640538753457,24.0679368767107,1.32672482257367,8.88603881531552,4195,0.408335336074582,0,4.5,0.00284450255006163,0,0,33.7425155150393,18,"2017",54,98,152,195,0.0147954639054437,0.0189810227734311,0,0
"05","2017","North Dakota",1017,0,1413,1866,95,57,2,0,1,0,73,116,0,0,0,0,0,0,5,9,0,0,0,0,4654,755393,0.9185,61.6103141014015,13.463190683525,18.7054950204728,24.7023734665267,358,0.473925493087704,0,2.5,0.00176717518929514,0,0,640.106540568949,13,"2017",0,2,2,10,0.00264762845300393,0.0132381422650197,0,0
"05","2017","Ohio",13712,66,25230,12924,1375,1059,0,4,3,0,1185,576,6,26,4,0,0,0,36,23,0,0,0,0,56229,11658609,0.84,48.2295958291422,11.7612658594177,21.6406605625079,11.0853704760148,4363,0.374229893120183,0,5.1,0.00146747835908201,0,0,73.5750722920719,11,"2017",49,117,166,237,0.0142384052848843,0.0203283256175758,0,1
"05","2017","Oklahoma",0,0,10599,7270,897,728,0,11,9,1,1683,1412,15,0,0,0,0,0,34,29,2,2,0,1,22693,3930864,0.7408,57.7303106899654,0,26.9635377871125,18.4946617334001,4824,1.22721111694528,0,4.3,0.00457971573586491,0,0,71.6778804863256,16,"2017",21,34,55,80,0.0139918348739616,0.0203517598166713,0,1
"05","2017","Oregon",3978,8,13261,9115,0,3,1,0,0,0,0,0,0,72,28,0,0,0,0,0,0,0,0,0,26466,4142776,0.8351,63.8846995348047,9.60225703731025,32.0099372980822,22.0021550766925,112,0.0270350122719645,0,4.1,0.0026779752670274,0,0,280.315421350322,14,"2017",5,12,17,51,0.00410352864842318,0.0123105859452695,0,0
"05","2017","Pennsylvania",24962,0,42646,11123,157,0,242,0,0,0,0,0,0,504,91,0,0,0,0,0,0,0,0,0,79725,12805537,0.841,62.2582247038918,19.4931301982884,33.3027814452451,8.68608633905786,994,0.0776226721300325,0,4.9,0.00147281811332167,0,0,195.137150437346,15,"2017",47,98,145,168,0.0113232268197734,0.0131193248670477,0,0
"05","2017","Rhode Island",0,0,1048,541,82,182,0,0,0,0,3,1,0,2,1,1,0,0,11,8,0,2,1,0,1883,1059639,0.8191,17.7702028709778,0,9.89016070567429,5.10551234901698,294,0.277452981628649,0,4.4,0.00157656755884972,0,0,20.2993661048716,19,"2017",0,6,6,17,0.00566230574752345,0.0160431996179831,0,0
"05","2017","South Carolina",14550,525,9258,4234,494,617,0,25,10,2,937,504,4,68,5,0,0,0,7,4,1,1,0,2,31248,5024369,0.6616,62.1928843203992,28.9588603066375,18.4261944136667,8.42692883424764,3206,0.638090076584741,0,4.2,0.00442960294844141,0,0,104.211693050411,8,"2017",36,65,101,150,0.0201020267420645,0.029854495161482,1,1
"05","2017","South Dakota",1331,0,2369,2578,253,145,0,2,2,0,123,179,0,0,0,0,0,0,7,12,2,1,0,0,7004,869666,0.8807,80.5366658004337,15.3047261822355,27.2403428442643,29.6435643108964,726,0.834803246303753,0,3.3,0.00133737187065286,0,0,302.555233848397,13,"2017",3,1,4,22,0.00459946692178376,0.0252970680698107,0,1
"05","2017","Tennessee",23584,0,22198,10745,1187,0,0,0,0,0,0,0,0,39,7,3,0,0,0,0,0,0,0,0,57763,6715984,0.7925,86.0082454038008,35.1162242197123,33.0524908933672,15.9991447269678,1236,0.184038556375358,0,3.8,0.0049694442635122,0,0,107.000106015738,16,"2017",47,126,173,191,0.0257594419522143,0.0284396151033117,1,1
"05","2017","Texas",24168,0,42366,27991,2991,2226,0,32,16,3,5932,3793,35,65,5,0,0,0,55,39,8,3,2,2,109732,28304596,0.5241,38.7682622285088,8.53854264515911,14.9678871940091,9.88920668572694,15207,0.537262570361365,0,4.4,0.0031236080729764,0,0,53.2839613750361,11,"2017",112,120,232,233,0.00819654871597531,0.00823187866733728,0,0
"05","2017","Utah",16351,56,3204,3144,214,0,0,1,3,0,217,292,1,211,87,63,0,0,0,0,0,0,0,0,23844,3101833,0.8531,76.8706761453631,52.7139920169784,10.329376210776,10.1359421993383,1145,0.369136571827046,0,3.3,0.00303205545601681,0,0,105.268400974521,19,"2017",3,9,12,19,0.00386868022875506,0.00612541036219551,0,0
"05","2017","Vermont",0,0,1306,1132,83,49,2,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,2577,623657,0.9612,41.3207901137965,0,20.9409980165379,18.1510028749778,139,0.222878922228084,0,3.1,0.00140449461289816,0,0,92.3696839769296,12,"2017",0,2,2,8,0.00320689096731056,0.0128275638692422,0,0
"05","2017","Virginia",1148,0,21697,12181,969,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,36007,8470020,0.7013,42.5111156762322,1.3553687004281,25.6162323111398,14.3813119685668,981,0.115820269609753,0,3.8,0.00180018050414787,0,0,104.303177560384,19,"2017",36,71,107,142,0.012632791894234,0.0167650135418807,0,0
"05","2017","Washington",14176,42,15915,9682,1617,584,2,8,5,2,1083,867,5,443,114,8,0,0,722,500,24,10,7,0,45816,7405743,0.7888,61.8655008687177,19.1419010894653,21.4900787132365,13.0736375809963,6043,0.815988348501967,0,4.8,0.0024570036930518,0,0,100.858347366361,15,"2017",14,42,56,86,0.00756169907597388,0.0116126092952456,0,0
"05","2017","West Virginia",2141,0,5818,4329,262,321,7,10,12,0,1054,1080,0,4,1,4,0,0,22,16,0,0,1,3,15085,1815857,0.9452,83.0737222149101,11.790576020028,32.0399679049617,23.8399829942556,2797,1.54031952956648,0,5,0.00137017605359446,0,0,158.922756582704,12,"2017",5,11,16,35,0.0088112665259434,0.0192746455255012,0,0
"05","2017","Wisconsin",13117,0,14070,9467,709,58,0,0,0,1,158,235,2,38,23,5,0,0,0,5,0,0,0,0,37888,5795483,0.874,65.375051570335,22.6331437776627,24.277527860922,16.3351354839623,1234,0.212924444778804,0,3.3,0.00149588659158262,0,0,560.01216809712,20,"2017",16,53,69,145,0.0119058238976803,0.0250194850023717,0,1
"05","2017","Wyoming",435,19,1589,1578,101,91,5,2,0,0,132,163,1,0,0,0,0,0,4,7,1,0,0,0,4128,579315,0.8881,71.2565702597033,7.50886823230885,27.4289462554914,27.2390668289273,526,0.907968894297576,0,4,0.00421533951667108,0,0,295.516256268179,11,"2017",0,3,3,19,0.00517852981538541,0.0327973554974409,0,1
"04","2017","Alabama",17958,340,7131,4724,229,261,0,2,9,0,1049,920,2,0,0,0,0,0,12,11,1,1,2,0,32652,4874747,0.7032,66.9819377292811,36.8388349179968,14.6284514868156,9.69075933581784,2839,0.58238919886509,0,4.8,0.00641694883160682,0,0,114.924733529761,14,"2017",35,82,117,134,0.0240012456031051,0.0274886060753512,1,1
"04","2017","Alaska",289,0,2997,2840,221,233,0,2,4,0,191,155,0,26,13,0,0,0,4,6,2,0,0,0,6983,739795,0.6758,94.3910137267757,3.90648760805358,40.5112227035868,38.3890131725681,857,1.15842902425672,0,7.1,-0.000463113054171238,0,0,366.437999716138,10,"2017",6,12,18,34,0.0243310646868389,0.0459586777418069,1,1
"04","2017","Arizona",7385,127,13302,7485,1109,658,0,9,1,1,1240,593,3,82,11,0,0,0,25,14,1,3,2,1,32052,7016270,0.6378,45.6823924962979,10.5255356478585,18.9587914946261,10.6680615198674,3880,0.553000383394596,0,5,0.00555136424400349,0,0,56.8510048786606,14,"2017",23,23,46,46,0.00655619011241015,0.00655619011241015,0,0
"04","2017","Arkansas",3158,777,5670,4226,191,287,44,11,5,0,860,1188,3,0,0,0,0,0,14,15,1,1,1,0,16452,3004279,0.7855,54.761891289058,10.5116735163412,18.8730806959007,14.0666030019183,3398,1.13105340748978,0,3.6,0.00181129639509248,0,0,126.641700055155,11,"2017",13,37,50,67,0.0166429283032634,0.022301523926373,1,1
"04","2017","California",58147,0,45182,24898,3104,0,0,0,0,0,509,345,5,0,0,0,0,0,0,0,0,0,0,0,132190,39536653,0.4656,33.434797831774,14.70711241035,11.4278768109177,6.2974475861677,3963,0.100236102433861,0,5,0.00242766085007062,3,1,22.9248287658543,27,"2017",124,210,334,409,0.00844785723262918,0.0103448311621118,0,0
"04","2017","Colorado",5576,0,19453,12407,1268,1068,0,0,0,0,0,0,0,177,37,3,0,0,0,0,0,0,0,0,39989,5607154,0.7443,71.3178200563066,9.94443883652919,34.6931794632357,22.127089785656,2553,0.455311197088576,0,2.6,0.00233425052338987,0,0,78.8399961905808,18,"2017",14,16,30,58,0.00535030783887869,0.0103439284884988,0,0
"04","2017","Connecticut",7557,0,6557,2063,178,0,2,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16406,3588184,0.7745,45.7222929481877,21.060792869039,18.2738677838149,5.74942645081746,229,0.0638205844516335,0,4.8,0.00361420859905781,0,0,33.4104939991929,26,"2017",8,22,30,61,0.00836077525567251,0.0170002430198674,0,0
"04","2017","Delaware",689,0,2017,1249,90,89,0,1,1,0,40,17,3,0,0,0,0,0,65,31,3,0,1,0,4296,961939,0.7253,44.6597965151636,7.16261634053718,20.9680655426176,12.9841913052699,341,0.354492332673901,0,4.6,0.00136321057150735,0,0,47.1932211917803,19,"2017",6,28,34,47,0.0353452765715913,0.0488596470254351,1,1
"04","2017","Florida",22072,0,52889,19489,3290,1840,0,6,6,0,2664,1053,12,269,38,1,0,0,8,4,0,0,0,0,103641,20984400,0.6542,49.3895465202722,10.5182897771678,25.2039610377233,9.28737538361831,9191,0.437992032176283,0,4.3,0.00413270303037905,0,0,16.1488057795315,17,"2017",100,164,264,438,0.0125807742894722,0.0208726482529879,0,1
"04","2017","Georgia",14464,0,13202,6567,463,421,0,22,6,0,1548,1103,6,1,0,0,0,0,21,4,1,0,0,0,37829,10429379,0.6266,36.2715747505197,13.8685150860852,12.6584718035465,6.2966356865543,3596,0.344795217433368,0,4.9,0.00278551712142594,0,0,152.299863683159,17,"2017",57,81,138,171,0.0132318520594563,0.0163959905954132,0,0
"04","2017","Hawaii",885,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,888,1427538,0.228,6.22049990963463,6.19948470723722,0,0,3,0.00210152023974143,0,2.5,0.00425568775742402,0,0,7.07862067419571,19,"2017",1,0,1,3,0.000700506746580476,0.00210152023974143,0,0
"04","2017","Idaho",6062,2,3874,4039,196,160,1,3,6,0,327,477,2,25,10,2,0,0,10,29,1,4,3,1,15234,1716943,0.8798,88.72746503524,35.3069379705675,22.5633582477694,23.5243686016367,1259,0.733280021526632,0,3.3,0.00234375107288454,0,0,510.256892628352,12,"2017",1,0,1,13,0.000582430517495339,0.00757159672743941,0,0
"04","2017","Illinois",15405,83427,25414,10416,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135507,12802023,0.6783,105.848114786233,12.033254431741,19.8515500245547,8.13621409678767,84272,6.582709623315,0,4.9,0.00306409295820842,0,0,110.90629973091,16,"2017",66,335,401,494,0.0313231744701599,0.0385876513422918,1,1
"04","2017","Indiana",27978,0,21454,11390,1158,677,80,1,8,0,47,400,3,12,0,0,0,0,59,24,4,1,2,0,63298,6666818,0.8586,94.9448447520241,41.9660473707247,32.1802695078822,17.0846121793035,2476,0.371391569411374,0,3.5,0.00212179158745229,0,0,56.0561275259052,16,"2017",34,64,98,131,0.0146996663175746,0.0196495539551252,0,0
"04","2017","Iowa",9542,724,252,2348,56,3,0,0,0,0,2,32,0,35,8,1,0,0,1,13,0,0,0,0,13017,3145711,0.9271,41.3801522136013,30.3333650166846,0.801090754999426,7.46413132039148,875,0.278156512152579,0,3.3,0.0015714820652688,0,0,239.195208968656,14,"2017",8,20,28,40,0.00890100838888251,0.0127157262698322,0,0
"04","2017","Kansas",3189,3,5901,4435,402,308,0,5,7,0,520,307,3,14,8,0,0,0,18,9,9,0,1,0,15139,2913123,0.8312,51.9682828359805,10.9470145956762,20.2566112038524,15.2242112674267,1614,0.55404457690252,0,3.6,0.0055397222989102,0,0,122.08341357368,15,"2017",20,28,48,61,0.0164771621383649,0.0209397268841721,1,1
"04","2017","Kentucky",372852,0,9858,6519,257,433,0,8,10,1,1363,1321,2,13,7,0,0,0,20,21,0,0,0,0,392685,4454189,0.8932,881.608301758188,837.08167749505,22.1319750913129,14.6356609474811,3456,0.775898822434342,0,5.2,0.0011194834323085,0,0,109.392080129514,13,"2017",19,59,78,87,0.0175116053674418,0.0195321752175312,1,0
"04","2017","Louisiana",2387,0,10551,6161,797,492,0,5,5,0,901,722,7,0,0,0,0,0,19,17,0,1,0,0,22065,4684333,0.6253,47.1038246000018,5.09570946386604,22.5240178270845,13.1523527469119,2966,0.633174456213937,0,5.4,0.000184280844527152,0,0,114.522601189967,12,"2017",37,97,134,182,0.0286059936387955,0.0388529167332895,1,1
"04","2017","Maine",557,0,3816,3073,242,183,2,0,0,0,93,110,2,11,13,0,0,0,8,4,0,1,0,0,8115,1335907,0.9653,60.7452464879666,4.16945191544022,28.5648626738238,23.0030982695652,669,0.500783362913736,0,3.3,0.000496318977845078,0,0,163.40957866079,10,"2017",4,1,5,13,0.0037427755075765,0.0097312163196989,0,0
"04","2017","Maryland",3126,0,4435,5128,227,24,0,0,1,0,60,116,4,30,13,0,0,0,0,13,1,0,1,3,13182,6052177,0.6206,21.780592338922,5.16508357240709,7.32794166462746,8.47298418403824,493,0.081458291784923,0,4.2,0.00197579713571727,0,0,43.8184474776597,23,"2017",36,62,98,110,0.0161925204765161,0.0181752780858855,1,0
